transaction_id,customer_id,amount,transaction_date,region
TXN-003364,CUST-00493,90.63,2025-08-05,South
TXN-002889,CUST-00176,1065.12,2024-01-19,North
TXN-004963,CUST-00463,133.80,2024-07-08,Central
TXN-002300,CUST-00422,468.66,2024-10-17,N
TXN-004676,CUST-00474,22.75,2025-05-21,South
TXN-004562,CUST-00417,41.85,2024-03-09,Central
TXN-002823,CUST-00235,383.33,2024-08-07,North
TXN-001650,CUST-00490,32.05,2024-12-07,East
TXN-003377,CUST-00093,46.59,2025-07-26,South
TXN-004211,CUST-00465,35.12,2024-07-03,West
TXN-002022,CUST-00444,223.73,2025-07-25,West
TXN-002710,CUST-00094,115.41,2025-09-30,Central
TXN-004371,CUST-00112,32.56,2024-01-10,East
TXN-001821,CUST-00495,587.79,2024-06-09,South
TXN-003114,CUST-00193,346.16,2024-01-18,North
TXN-001565,CUST-00259,67.70,2024-06-12, Central
TXN-004918,CUST-00152,232.18,2025-12-09,North
TXN-001153,CUST-00090,519.31,2025-07-17,Central
TXN-000126,CUST-00076,-853.51,2024-12-13,East
TXN-000389,CUST-00324,46.80,2024-04-01,South
TXN-003893,CUST-00093,101.64,2024-07-29,South
TXN-000732,CUST-00435,556.56,2025-02-04,North
TXN-002271,CUST-00466,34.16,2024-05-12,East
TXN-001783,CUST-00420,80.66,2024-09-16,North
TXN-001398,CUST-00168,41.84,2024-07-20,West
TXN-002822,CUST-00378,225.62,2024-11-20,Central
TXN-000874,CUST-00001,283.86,2024-04-20,Central
TXN-004322,CUST-00462,584.93,2025-03-16,East
TXN-003301,CUST-00259,16.54,2024-03-22,central
TXN-002455,CUST-00287,217.49,2024-06-30,West
TXN-003394,CUST-00264,41.79,2025-12-12,Central
TXN-002273,CUST-00148,659.89,2025-12-26,North
TXN-002465,CUST-00131,206.26,2025-11-19,East
TXN-001392,CUST-00421,29.12,2025-04-30,East
TXN-002436,CUST-00421,322.90,2024-02-05,East
TXN-000185,CUST-00279,1109.33,2025-05-26,North
TXN-000796,CUST-00348,45.15,2024-05-17,East
TXN-001576,CUST-00411,100.38,2025-08-15,Central
TXN-003691,CUST-00469,39.33,2024-12-24,Central
TXN-004558,CUST-00444,167.77,2025-03-10,West
TXN-001995,CUST-00080,21.38,2025-07-02,East
TXN-003308,CUST-00166,192.48,2025-04-22,N
TXN-004942,CUST-00302,547.20,2025-12-21,South
TXN-000835,CUST-00062,111.91,2024-09-11,Central
TXN-000592,CUST-00110,117.32,2024-01-10,South
TXN-004332,CUST-00170,923.76,2025-08-17,South
TXN-002725,CUST-00259,64.48,2024-11-14,Central
TXN-000516,CUST-00140,432.22,2025-06-22,West
TXN-001251,CUST-00130,239.50,2024-11-07,West
TXN-000600,CUST-00005,48.44,2025-12-20,West
TXN-004455,CUST-00495,474.68,2025-02-23,South
TXN-000123,CUST-00377,89.75,2024-09-15,South
TXN-004148,CUST-00080,240.79,2024-10-29,East
TXN-002386,CUST-00158,218.04,2024-08-24,North
TXN-002353,CUST-00340,19.29,2024-06-29,Central
TXN-001824,CUST-00058,1250.40,2025-09-26,North
TXN-003974,CUST-00430,23.89,2024-12-23,South
TXN-000335,CUST-00103,46.59,2024-05-05,West
TXN-000293,CUST-00318,112.85,2024-08-01,W
TXN-000663,CUST-00103,564.92,2025-01-19,West
TXN-000675, CUST-00018,217.05,2025-02-22,North
TXN-004786,CUST-00463,183.40,2024-04-10,Central
TXN-001928,CUST-00352,461.80,2025-10-11,Central
TXN-003158,CUST-00476,220.11,2024-06-09,north
TXN-001743, CUST-00259,121.92,2024-08-13,Central
TXN-003756,CUST-00388,1342.89,2025-07-31,Central
TXN-003556,CUST-00465,475.53,2025-09-27,West
TXN-000004,CUST-00430,,2025-01-01,South
TXN-002156,CUST-00272,1131.19,2024-05-30,East
TXN-004873,CUST-00236,1399.13,2025-11-19,Central
TXN-001560,CUST-00402,303.77,2024-09-27,N
TXN-002497,CUST-00074,24.10,2025-11-06,Central
TXN-002212,CUST-00143,70.21,2024-12-26,North
TXN-004590,CUST-00078,115.93,2024-12-29,central
TXN-001126,CUST-00383,42.65,2025-12-10,Central
TXN-002084,CUST-00335,156.57,2025-12-08,West
TXN-002376,CUST-00069,530.47,2025-12-04,South
TXN-001173,CUST-00401,258.30,2024-07-15,Central
TXN-001979,CUST-00240,34.75,2024-02-29,South
TXN-000479,CUST-00062,74.77,2025-12-04,Central
TXN-004025, CUST-00288,60.27,2025-08-16,North
TXN-003416,CUST-00035,560.79,2024-02-08,South
TXN-004992,CUST-00440,54.77,2025-05-22,South
TXN-004841,CUST-00431,451.82,2024-06-26,West
TXN-002097,CUST-00356,410.11,2025-05-09,West
TXN-003238,CUST-00122,179.60,2024-02-29,W
TXN-002330,CUST-00052,265.74,2025-03-17,East
TXN-000233,CUST-00364,205.41,2025-04-18,South
TXN-000855,CUST-00324,102.54,2024-01-02,South
TXN-000122,CUST-00160,1286.15,2025-11-29,South
TXN-004433,CUST-00382,446.07,2024-04-01,East
TXN-003462,CUST-00126,798.87,2025-09-18,Central
TXN-001162,CUST-00299,453.09,2025-02-17,WEST
TXN-002962,CUST-00154,38.55,2025-04-18,Central
TXN-001767,CUST-00037,31.11,2025-04-05,East
TXN-003560,CUST-00126,18.66,2025-10-02,Central
TXN-000830,CUST-00055,44.50,2024-01-08,West
TXN-003573,CUST-00331,564.24,2025-10-30,East
TXN-001125,CUST-00294,487.73,2025-07-19,South
TXN-002155,CUST-00470,512.79,2024-02-18,North
TXN-003901,CUST-00257 ,107.81,2025-05-23,North
TXN-003275,CUST-00080,551.26,2025-05-08,E
TXN-000129,CUST-00121,$1406.12,2024-12-20,West
TXN-004266,CUST-00273,595.46,2024-12-14,North
TXN-000112,CUST-00222,328.10,2025-06-25,Central
TXN-001245,CUST-00080,213.04,2024-02-03,East
TXN-001955,CUST-00158,173.90,2024-06-24,North
TXN-003743,CUST-00327,45.92,2025-04-13,South
TXN-001031,CUST-00072,56.36,2024-12-08,South
TXN-001706,CUST-00310,16.87,2024-03-05,Central
TXN-004185,CUST-00314,42.58,2024-11-02,East
TXN-001253,CUST-00375,313.13,2025-09-30,North
TXN-004522,CUST-00492,138.64,2024-02-17,Central
TXN-001521,CUST-00394,496.61,2024-02-19,Central
TXN-001673,CUST-00080,1376.95,2024-04-25,East
TXN-002990,CUST-00142,52.85,2024-08-13,Central
TXN-004539,CUST-00143,380.80,2024-08-27,North
TXN-001547,CUST-00148,147.66,2024-10-26,North
TXN-000460,CUST-00140,200.71,2024-08-13,West
TXN-002833,CUST-00179,18.74,2024-01-19,West
TXN-003050,CUST-00431,1034.94,2024-12-26,North
TXN-004734,CUST-00028,89.76 USD,2024-04-14,East
TXN-002309,CUST-00102,505.02,2024-07-02,East
TXN-001533,CUST-00472,468.88,2025-08-10,Central
TXN-002909,CUST-00272,989.78,2025-10-21,East
TXN-003831,cust-00098,70.74,2025-08-24,East
TXN-001400,CUST-00249,251.71,2025-05-03,West
TXN-002487,CUST-00359,327.08,2024-11-21,West
TXN-002308,CUST-00241,412.01,2025-04-19,East
TXN-003097,CUST-00076,258.98,2024-08-18,East
TXN-000687,CUST-00164,-53.96,2025-07-09,East
TXN-004435,CUST-00387,613.63,2024-10-31,North
TXN-003205,CUST-00205,598.93,2024-11-04,Central
TXN-004040,CUST-00186,785.24,2025-06-26,South
TXN-001785,CUST-00346,,2024-10-21,West
TXN-004330,CUST-00061,89.75,2025-01-13,North
TXN-003684,CUST-00251,24.88,2024-06-10,Central
TXN-003981,CUST-00358,283.13,2025-01-16,South
TXN-003263,CUST-00008,17.51,2024-08-09,East
TXN-001791,CUST-00202,74.80,2025-01-03,East
TXN-000882,CUST-00163,592.50,2024-12-02,West
TXN-001894,CUST-00086,185.40,2024-09-18,West
TXN-004902,CUST-00085,240.90,2025-01-12,South
TXN-004468,CUST-00103,39.34,2025-08-26,West
TXN-002051,CUST-00087,54.16,2025-11-09,Central
TXN-002705,CUST-00318,517.96,2024-07-13,West
TXN-003867,CUST-00272,516.12,2024-04-10,East
TXN-000731,CUST-00040,37.30,2025-06-20,North
TXN-000688,CUST-00066,27.46,2024-10-24,South
TXN-002695,CUST-00091,266.80,2024-11-23,Central
TXN-002230,CUST-00273,209.57,2025-12-11,East
TXN-004408,CUST-00116,81.30,2024-08-20,East
TXN-002301,CUST-00324,1202.62,,South
TXN-002659,CUST-00295,,2024-03-24,Central
TXN-004122,CUST-00092,134.05,2025-04-01,East
TXN-001676,CUST-00455,197.80,2024-06-24,South
TXN-000518,CUST-00378,63.26,2025-06-15,Central
TXN-003949,CUST-00494,103.57,2025-11-08,North
TXN-001461,CUST-00500,109.61,2025-10-04, East
TXN-000388,CUST-00218,968.54,2024-07-02,South
TXN-002002,CUST-00465,1270.82,2025-07-25,West
TXN-001246,CUST-00444,141.17,2025-01-26,West
TXN-002606,CUST-00459,343.32,2025-05-28,North
TXN-002340,CUST-00411,92.47,2025-04-20,Central
TXN-002722,CUST-00056,524.00,2025-06-15,Central
TXN-003906,CUST-00040,139.81,2024-12-16,North
TXN-004598,CUST-00340,519.40,2025-08-25,Central
TXN-004849,CUST-00230,497.40,2025-01-02,North
TXN-000973,CUST-00444,22.06,2024-05-28, West
TXN-003153,CUST-00086,147.38,2025-10-25,West
TXN-000652,CUST-00098,60.45,2025-09-29,East
TXN-003358,CUST-00322,229.11,2025-07-06,Central
TXN-000026,CUST-00469,783.14,2025-01-03,North
TXN-003630,CUST-00083,487.76,2024-07-15,Central
TXN-004118,CUST-00500,39.14,2024-12-11,East
TXN-000939,CUST-00030,86.69,2024-12-12,Central
TXN-003010,CUST-00012,39.74,2025-09-22,South
TXN-003014,CUST-00264,115.46,2024-10-24,Central
TXN-001326,CUST-00416,233.40,2025-11-19,West
TXN-000071,CUST-00328,309.19,2024-07-16,East
TXN-003537,CUST-00074,84.42,2024-05-17,Central
TXN-004703,CUST-97875,393.52,2024-10-24,South
TXN-002945,CUST-00202,78.82,2024-10-04,E
TXN-002605,CUST-00116,1386.29,2025-06-19,East
TXN-002621,CUST-00214,69.56,2025-09-12,South
TXN-004510,CUST-00066,27.35,2025-02-19,West
TXN-000402,CUST-00097,41.34,2025-10-09,Central
TXN-003508,CUST-00138,552.67,2025-04-08, North
TXN-001591,CUST-00445,47.86,2025-04-30,South
TXN-004117,CUST-00217,22.83,2025-07-15,North
TXN-003037,CUST-00420,522.90,2025-07-15,North
TXN-003496,CUST-00411,482.62,2025-01-20,Central
TXN-001916,CUST-00500,219.80,2024-01-06,East
TXN-004622,CUST-00481,84.92,2025-08-16,South
TXN-000411,CUST-00481,333.33,2025-06-25,South
TXN-003404,CUST-00417,540.64,2025-01-26,Central
TXN-004880,CUST-00223,103.10,2025-06-25,West
TXN-000374,CUST-00045,127.34,2025-10-09,West
TXN-004809,CUST-00329,247.25,2024-12-24,South
TXN-000454,CUST-00079,100.07,2025-05-14, South
TXN-003706,CUST-00054,56.13,2025-12-02,South
TXN-002951,CUST-00093,46.87,2024-08-21,SOUTH
TXN-004568,CUST-00160,1337.26,2024-10-04,South
TXN-002862,CUST-00171,40.70,2024-11-27,West
TXN-000462,CUST-00444,15.42,2024-05-29,West 
TXN-003159,CUST-00174,26.75,2025-06-17,South
TXN-001255,CUST-00101,223.53,2024-08-22,West
TXN-004829,CUST-00257,97.77,2025-07-30,North
TXN-001757,CUST-00013,865.56,2024-10-07,North
TXN-000051,CUST-00453,323.48,2024-02-02,West
TXN-002778,CUST-00303,472.40,2025-05-14,West
TXN-002478,CUST-00417,93.37,2025-04-16,Central
TXN-002738,CUST-00066,42.59,2025-03-28,South
TXN-003318,CUST-00187,317.41,2024-08-02,West
TXN-000558,CUST-00313,43.95,2024-09-16,Central
TXN-004767,CUST-00043,21.45,2025-06-10,West
TXN-001342,CUST-00176,42.87,2025-12-15,North
TXN-003734,CUST-00422,1130.91,2024-08-03,North
TXN-003621,CUST-00089,46.32,2024-05-25,South
TXN-002311,CUST-00273,749.28,2025-11-13,North
TXN-000307,CUST-00214,80.23,2024-11-02,South
TXN-000106,CUST-00360,461.99,2024-10-22,South
TXN-004147,CUST-00043,1344.70,2024-02-16,west
TXN-003116,CUST-00272,52.34,2024-03-17,East
TXN-000214,CUST-00011,268.43,2024-03-31,Central
TXN-001827,CUST-00198,350.36,2024-07-19,NORTH
TXN-000632,CUST-00299,43.38,2024-05-08,West
TXN-002959,CUST-00116,36.82,2025-02-09,East
TXN-000493,CUST-00444,770.97,2025-07-02,West
TXN-000369,CUST-00189,1146.81,2025-12-11,West
TXN-001019,CUST-00203,18.64,2025-04-27,West
TXN-000666,CUST-00411,196.06,2024-01-03,CENTRAL
TXN-001846,CUST-00147,1248.62,2024-01-05,South
TXN-001524,CUST-00005,79.12,2024-01-11,West
TXN-001337,CUST-00198,72.26,2025-08-31,North
TXN-002388,CUST-00310,36.28,2025-06-26,Central
TXN-001529,CUST-00447,25.64,2024-02-03,Central
TXN-000496,CUST-00286,404.73,2024-10-03,WEST
TXN-004166,CUST-00156,,2025-11-08,North
TXN-002422,CUST-00066,247.23,2024-09-10,South
TXN-000966,CUST-00074,17.47,2025-05-12,Central
TXN-004115,CUST-00029,140.87,2024-01-18,South
TXN-001606,CUST-00315,409.90,2025-10-28,South
TXN-002707,CUST-00044,212.40,2025-11-18,east
TXN-001039,CUST-00427,437.02,2024-06-02,East
TXN-003928,CUST-00135,130.92,2024-03-31,South
TXN-002244,CUST-00426,114.97,2024-07-18,SOUTH
TXN-001407,CUST-00479,1393.90,19/07/2025,Central
TXN-003148,CUST-00277,258.69,2025-03-11,Central
TXN-002235,CUST-00022,133.24,2024-08-23,S
TXN-000160,CUST-00045,20.80,2025-03-28,West
TXN-000394,CUST-00394,18.22,2025-04-19,Central
TXN-002238,CUST-00144,961.22,07/06/2024,North
TXN-002588,CUST-00190,202.54,2025-01-27,East
TXN-002307,CUST-00130,141.39,2025-03-06,West 
TXN-000884,CUST-00067,89.34,2025-05-31,East
TXN-004716,CUST-00455,130.73,2025-11-01,South
TXN-004221,CUST-00030,187.42,2025-08-13,Central
TXN-003424,CUST-00035,72.65,2024-10-22,South
TXN-004863,CUST-00269,30.92,2024-05-29,Central
TXN-000646,CUST-00075,20.94,2025-01-01, East
TXN-004229,CUST-00299,430.39,2024-09-21,West
TXN-003115,CUST-00280,703.92,2025-08-18,West
TXN-002394,CUST-00211,450.69,2025-12-31,Central
TXN-000899,CUST-00470,-179.08,2025-09-14,North
TXN-000833,CUST-00399,516.30,2025-08-03,Central
TXN-003613,CUST-00411,80.81,2024-07-03,Central
TXN-000437,CUST-00420,35.33,2024-02-07,North
TXN-000234,CUST-00400,41.86,2025-08-20,West
TXN-004516,CUST-00490,15.64,2025-05-19,East
TXN-001936,CUST-00363,1155.56,2025-08-29,West
TXN-000910,CUST-00057,152.99,2024-10-22,North
TXN-003870,CUST-00443,205.38,2024-07-23,East
TXN-003892,CUST-00066,464.29,2024-08-08,South
TXN-000711,CUST-00169,35.35,2025-04-03,North
TXN-003193,CUST-00461,230.74,2025-03-10,Central
TXN-000799,CUST-00094,572.58,2024-02-21,Central
TXN-000505,CUST-00253,227.08,2025-02-04,South
TXN-000615,CUST-00129,189.11,2024-07-11,Central
TXN-004949,CUST-00207,223.74,2025-07-11,South
TXN-000904,CUST-00426,141.82,2025-04-04,South
TXN-002573,CUST-00213,1394.51,2024-07-21,Central
TXN-003864,CUST-00258,199.16,2025-08-12,North
TXN-004307,CUST-97497,46.22,2024-06-24,North
TXN-000838,CUST-00079,,2025-11-18,South
TXN-003575,CUST-00016,37.95,2024-10-10,West
TXN-003390,CUST-00140,115.93,2025-06-01,West
TXN-004957,CUST-00451,227.90,2024-12-06,North
TXN-002811,CUST-00405,620.23,2025-12-14,South
TXN-001551,CUST-00071,494.93,2024-01-11,East 
TXN-004264,CUST-00076,15.45,2025-05-01,East
TXN-001972,CUST-00355,36.60,2025-02-08,West
TXN-004591,CUST-00413,267.91,2024-11-11,South 
TXN-000839,CUST-00418,176.96,2024-01-11,East
TXN-001697,CUST-94442,50.28,2024-08-08,South
TXN-004745,CUST-00123,$64.23,2024-10-13,South
TXN-000333,CUST-00351,52.11,2025-08-06,Central
TXN-001462,CUST-00003,91.06,2024-06-19,South
TXN-001966,CUST-00057,97.73,2024-05-20,North
TXN-003536,CUST-00272,24.73,2024-05-05,E
TXN-000158,CUST-00379,255.21,2024-04-28,East
TXN-004411,CUST-00018,185.67,2025-09-24,N
TXN-000276,CUST-00186,47.53,2024-01-07,South
TXN-004193,CUST-00414,1213.97,2025-07-25,North
TXN-000947,CUST-00103,462.55,2024-10-13,West
TXN-001770,CUST-00226,42.26,2025-08-22,West
TXN-000848,CUST-00080,218.37,2025-12-14,East
TXN-000313,CUST-00208,189.70 USD,2024-04-12,West
TXN-003080,CUST-00461,228.09,2024-04-28,Central
TXN-000524,CUST-00427,546.29,2025-09-19,East
TXN-000486,CUST-00386,213.41,2025-09-12,West
TXN-000906,CUST-00177,126.45,2024-10-06,North
TXN-003581,CUST-00223,1128.36,2025-11-06,West 
TXN-003360,CUST-00155,480.66,2025-08-16,North
TXN-001288,CUST-00272,498.69,2024-09-20, East
TXN-000566,CUST-00221,480.87,2025-01-02,North
TXN-003912,CUST-00297,400.73,2024-02-20,East
TXN-002182,CUST-00444,102.50,2024-07-13,West
TXN-003697,CUST-00069,44.18,2025-06-14,South
TXN-004333,CUST-00366,116.56,2024-09-02,North
TXN-003561,CUST-00054,84.63,2025-09-16,West
TXN-001464,CUST-00390,396.52,2025-05-16,South 
TXN-000475,CUST-00451,210.45,2025-07-22,North
TXN-000238,CUST-00133,234.10,2024-07-01,Central
TXN-001018,CUST-00100,245.42,2024-08-19,North
TXN-004496,CUST-00019,296.02,2025-11-24,North
TXN-001964,cust-00139,44.97,2024-04-04,West
TXN-002870,CUST-00068,236.46,2025-06-18,West
TXN-000932,CUST-00409,255.99,2024-06-22,Central
TXN-000585,CUST-00121,96.14,2024-02-02,West
TXN-001826,CUST-00143,1134.44,2024-09-17,North
TXN-002531,CUST-00103,105.25,2024-10-23,West
TXN-004395,CUST-00369,458.33,2025-06-08,West
TXN-001302,CUST-00444,466.15,2024-05-15,West
TXN-002046,CUST-00126,187.45,2025-09-05,Central
TXN-000842,CUST-00143,717.64,2025-01-24,North
TXN-004938,CUST-00442,,2024-05-06,East
TXN-001885,CUST-00251,168.08,2025-04-02,Central
TXN-000041,CUST-00142,231.05,2025-11-21,Central
TXN-002359,CUST-00469,109.78,2024-02-18,Central
TXN-004783,CUST-00373,72.96,2025-05-08,West
TXN-002894,CUST-00360,43.36,2025-03-08,South
TXN-001835,CUST-00076,170.87,2024-09-07,East
TXN-004429,CUST-00018,599.37,2025-09-20, North
TXN-001891,CUST-00126,41.85,2025-09-02,Central
TXN-002177,CUST-00416,818.25,2025-01-23,West
TXN-003802,CUST-00121,55.61,2024-11-16,West
TXN-004139,CUST-00186,1111.45,,South
TXN-003935,CUST-00066,65.64,2025-04-22,South
TXN-003503,CUST-00064,310.82,2025-06-12,West
TXN-004165,CUST-00070,-218.65,2024-01-25,Central
TXN-004350,CUST-00490,104.01,2025-09-11,East
TXN-001183,CUST-00367,87.61,2025-10-22,North
TXN-002724,CUST-00299,43.22,2024-09-14, West
TXN-000757,CUST-00417,562.07,2025-05-21,Central
TXN-000316,CUST-00415,641.98,2025-08-12,West
TXN-003512,CUST-00094,1088.64,2024-06-22,Central
TXN-003071,CUST-00149,36.90,2025-01-17,Central
TXN-000861,CUST-00221,195.47,2024-08-07,North
TXN-004753,CUST-00359,103.94,2024-05-29,West
TXN-002104,CUST-00384,474.53,2024-06-10,South
TXN-001619,CUST-00398,49.89,2025-06-20,Central
TXN-002790,CUST-00199,548.77,2025-06-05,Central
TXN-002837,CUST-00422,204.88,2024-10-20,North
TXN-000859,CUST-00444,783.85,2024-11-28,West
TXN-001457,CUST-00417,847.91,2025-04-30, Central
TXN-002148,CUST-00106,217.78,2025-06-22,East
TXN-004580,CUST-00381,400.04,2025-03-24,Central
TXN-003105,CUST-00431,542.96,2025-07-28,North
TXN-004022,CUST-00420,526.46,2025-03-02,North
TXN-002127,CUST-00020,34.80,2025-01-14,West
TXN-001982,CUST-00012,45.43,2024-08-23,
TXN-001665,CUST-00204,109.06,2025-09-22,South
TXN-002835,CUST-00401,399.29,2024-10-29,Central
TXN-000677,CUST-00345,103.25,2025-05-11,East
TXN-003733,CUST-00099,37.89,2024-12-03,Central
TXN-000040,CUST-00298,38.23,2024-02-17,North
TXN-003262,CUST-00054,257.33,2024-11-15,South
TXN-000206,CUST-00076,1334.67,2025-12-03,East
TXN-002112,CUST-00322,33.42,2025-01-28,Central
TXN-002443,CUST-00106,1237.88,2025-07-21,East
TXN-002355,CUST-00074,190.41,2024-06-07,Central
TXN-001727,CUST-00216,75.64,2024-01-04,West
TXN-003655,CUST-00077,1147.38,2024-09-24,West
TXN-004896,CUST-00058,885.77,2025-09-04,North
TXN-003426,CUST-00444,18.41,2025-12-10,West
TXN-004006,CUST-00495,113.69,2025-10-29,South
TXN-003563,CUST-00444,185.01,2024-02-15,West
TXN-003765,CUST-00481,1278.55,2025-06-18,South
TXN-003234,CUST-00409,49.71,2024-03-02,West
TXN-001134,CUST-00420,22.73,2025-04-23,North
TXN-000911,CUST-00008,113.30,2024-04-23,East
TXN-004521,CUST-00405,1218.80,2024-10-18,South
TXN-002109,CUST-00040,115.95,2024-11-10,
TXN-000104,CUST-00272,76.67,2025-01-10,East
TXN-004707,CUST-00292,1298.03,2024-11-24,South
TXN-004034,CUST-00411,195.48,2025-07-09,Central
TXN-004799,CUST-00398,136.32,2024-11-02,West
TXN-003007,CUST-00318,893.23,2025-06-08,West
TXN-001116,CUST-00469,80.91,2025-10-19,Central
TXN-001633,CUST-00500,23.09,2024-05-08,East
TXN-004806,CUST-00168,266.58,2025-03-21,West
TXN-002501,CUST-00021,33.75,2025-12-07,East
TXN-002106,CUST-00302,1066.52,2025-10-06,South
TXN-001350,CUST-00365,84.98,23/02/2025,West
TXN-002347,CUST-00340,915.96,2024-04-29,Central
TXN-001748,CUST-00376,258.11,2025-11-09,Central
TXN-002255,CUST-00058,240.21,2025-07-22,North
TXN-001241,CUST-00211,130.26,2025-02-03,Central
TXN-004876,CUST-00189,38.67,2025-01-26,West
TXN-000306,CUST-00159,155.51,2025-05-07,North
TXN-000998,CUST-00083,29.96,2025-07-10, Central
TXN-000740,CUST-00117,74.94,2025-02-05,North
TXN-002640,CUST-00298 ,1202.02,2025-03-19,North
TXN-002731,CUST-00429,199.27,2024-03-31,North
TXN-001503,CUST-00427,197.64,2024-02-27,East
TXN-001952,CUST-00199,48.69,2025-04-16,Central
TXN-002149,CUST-00074,70.19,2024-10-30,Central
TXN-004604,CUST-00445,843.53,2024-05-23,South
TXN-000163,CUST-00328,487.73,2024-03-25,East
TXN-002715,CUST-00490,202.50,2024-10-28,East
TXN-002811,CUST-00405,620.23,2025-12-14,South
TXN-004082,CUST-00478,131.49,2025-08-09,East
TXN-001448,CUST-00091,758.26,2025-11-05,Central
TXN-001698,CUST-00398,395.73,2024-08-31,Central
TXN-000089,CUST-00420,1239.97,2024-04-22,NORTH
TXN-004276,CUST-00126,,2024-09-11,Central
TXN-000408,CUST-00057,664.85,2024-10-31,North
TXN-003625,CUST-00388,117.13,2025-05-11,West
TXN-003703,CUST-00489,340.50,2025-07-17,West
TXN-003019,CUST-00467,202.51,2024-11-02,South
TXN-004372,CUST-00091,42.08,2025-09-12,Central
TXN-003212,CUST-00179,118.66,2024-04-03,West
TXN-001218,CUST-00003,858.97,2024-08-17,South 
TXN-000125,CUST-00004,21.39,2024-02-11,Central
TXN-002650,CUST-00141,175.11,2024-06-19,East
TXN-003149,CUST-00217,686.52,2024-10-27,North
TXN-000439,CUST-00441,45.80,2025-03-14,North
TXN-004360,CUST-00339,1105.63,2024-07-16,Central
TXN-001205,CUST-00289,86.27,2024-07-31,North
TXN-000975,CUST-00364,91.31,2025-07-16,south
TXN-001595,CUST-00049,90.77,2025-02-08,Central
TXN-003895,CUST-00070,380.33,2024-08-25,Central
TXN-004331,CUST-00487,116.97,2025-01-29,West
TXN-003681,CUST-00351,110.27,2024-05-22,Central
TXN-003521,CUST-00075,99.96,2025-12-17,East 
TXN-002801,CUST-00402,524.05,2025-05-08,North
TXN-002049,CUST-00247,31.99,2024-03-15,Central
TXN-004031,CUST-00281,1024.78,2025-06-02,Central
TXN-002484,CUST-00087,73.06,2025-08-26,Central
TXN-000299,CUST-00363,66.65,2025-09-10,west
TXN-000095,CUST-00276,40.46,2025-11-01,West
TXN-003061,CUST-00015,32.73,2024-11-09,East
